example_id                                                    | status | run_time        |
./spec/services/appointment_lookup_service_spec.rb[1:7:5:1]   | passed | 0.00079 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:7:6:1]   | passed | 0.00071 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:7:7:1]   | passed | 0.00073 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:7:8:1:1] | passed | 0.00067 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:7:8:2:1] | passed | 0.00072 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:7:8:3:1] | passed | 0.00071 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:8:1]     | passed | 0.00065 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:8:2]     | passed | 0.00074 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:9:1]     | passed | 0.00087 seconds |
./spec/services/appointment_lookup_service_spec.rb[1:10:1]    | passed | 0.00205 seconds |
./spec/services/event_consumer_spec.rb[1:1:1]                 | passed | 0.00059 seconds |
./spec/services/event_consumer_spec.rb[1:1:2]                 | passed | 0.00048 seconds |
./spec/services/event_consumer_spec.rb[1:2:1]                 | passed | 0.00094 seconds |
./spec/services/event_consumer_spec.rb[1:2:2:1]               | passed | 0.00061 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:1]               | passed | 0.00127 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:2]               | passed | 0.00131 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:3]               | passed | 0.00075 seconds |
./spec/services/event_consumer_spec.rb[1:3:2:1]               | passed | 0.00083 seconds |
./spec/services/event_consumer_spec.rb[1:3:3:1]               | passed | 0.00073 seconds |
./spec/services/event_consumer_spec.rb[1:3:3:2]               | passed | 0.0008 seconds  |
./spec/services/event_consumer_spec.rb[1:3:4:1]               | passed | 0.00079 seconds |
./spec/services/event_consumer_spec.rb[1:3:4:2]               | passed | 0.00078 seconds |
./spec/services/event_consumer_spec.rb[1:3:5:1]               | passed | 0.00066 seconds |
./spec/services/event_consumer_spec.rb[1:3:6:1]               | passed | 0.00078 seconds |
./spec/services/event_consumer_spec.rb[1:4:1:1]               | passed | 0.00066 seconds |
./spec/services/event_consumer_spec.rb[1:4:2:1]               | passed | 0.00061 seconds |
./spec/services/event_consumer_spec.rb[1:4:3:1]               | passed | 0.0007 seconds  |
./spec/services/event_consumer_spec.rb[1:4:4:1]               | passed | 0.00097 seconds |
./spec/services/event_consumer_spec.rb[1:4:4:2]               | passed | 0.00076 seconds |
./spec/services/event_consumer_spec.rb[1:4:5:1]               | passed | 0.00208 seconds |
./spec/services/event_consumer_spec.rb[1:4:5:2]               | passed | 0.00201 seconds |
./spec/services/event_consumer_spec.rb[1:4:6:1]               | passed | 0.00244 seconds |
./spec/services/event_consumer_spec.rb[1:4:7:1]               | passed | 0.00225 seconds |
./spec/services/event_consumer_spec.rb[1:4:8:1]               | passed | 0.0023 seconds  |
./spec/services/event_consumer_spec.rb[1:4:8:2]               | passed | 0.00223 seconds |
./spec/services/event_consumer_spec.rb[1:4:9:1]               | passed | 0.00297 seconds |
./spec/services/event_consumer_spec.rb[1:4:9:2]               | passed | 0.0029 seconds  |
./spec/services/event_consumer_spec.rb[1:4:10:1]              | passed | 0.00396 seconds |
./spec/services/event_consumer_spec.rb[1:5:1:1]               | passed | 0.00251 seconds |
./spec/services/event_consumer_spec.rb[1:5:1:2]               | passed | 0.00303 seconds |
./spec/services/event_consumer_spec.rb[1:5:1:3]               | passed | 0.00251 seconds |
./spec/services/event_consumer_spec.rb[1:5:1:4]               | passed | 0.00243 seconds |
./spec/services/event_consumer_spec.rb[1:5:2:1]               | passed | 0.0021 seconds  |
./spec/services/event_consumer_spec.rb[1:5:2:2]               | passed | 0.00218 seconds |
./spec/services/event_consumer_spec.rb[1:5:2:3]               | passed | 0.00208 seconds |
./spec/services/event_consumer_spec.rb[1:5:3:1]               | passed | 0.00282 seconds |
./spec/services/event_consumer_spec.rb[1:5:4:1]               | passed | 0.003 seconds   |
./spec/services/event_consumer_spec.rb[1:6:1]                 | passed | 0.00048 seconds |
./spec/services/event_consumer_spec.rb[1:6:2]                 | passed | 0.00053 seconds |
./spec/services/event_consumer_spec.rb[1:6:3]                 | passed | 0.0006 seconds  |
./spec/services/event_consumer_spec.rb[1:6:4]                 | passed | 0.00051 seconds |
